event_date,event_code,case_id
9/18/2018,6,48925/2018
9/19/2018,6,26381/2018
9/19/2018,6,33158/2018
9/19/2018,110,37152/2018
9/19/2018,145,45758/2017
9/19/2018,110,94411/2018
9/20/2018,20,44403/2018
9/20/2018,130,5814/2017
9/20/2018,110,69673/2018
9/20/2018,55,72891/2018
9/20/2018,6,79372/2018
9/20/2018,110,80451/2018
9/21/2018,190,67449/2015
9/21/2018,6,81209/2018
9/21/2018,20,86182/2018
9/21/2018,181,88163/2015
9/21/2018,110,90300/2018
9/21/2018,55,91289/2018
9/21/2018,110,91289/2018
9/23/2018,6,14119/2018
9/23/2018,182,16544/2017
9/23/2018,130,48706/2017
9/23/2018,55,54026/2018
9/23/2018,110,54026/2018
9/23/2018,55,60917/2018
9/23/2018,121,72287/2017
9/23/2018,110,75529/2018
9/23/2018,55,8724/2018
9/24/2018,20,22747/2018
9/24/2018,55,25434/2018
9/24/2018,6,30109/2018
9/24/2018,55,67494/2018
9/25/2018,182,38850/2017
9/25/2018,20,46735/2018
9/25/2018,55,46735/2018
9/25/2018,6,81478/2018
9/25/2018,6,86028/2018
9/26/2018,182,50157/2015
9/26/2018,110,90853/2018
9/26/2018,190,99380/2017
9/27/2018,6,25039/2018
9/27/2018,55,61749/2018
9/27/2018,181,66543/2016
9/28/2018,110,4340/2018
9/28/2018,130,4340/2018
9/28/2018,182,56436/2016
10/2/2018,20,58670/2018
10/3/2018,6,4015/2018
10/3/2018,110,50993/2018
10/3/2018,55,85512/2018
10/3/2018,178,96730/2014
10/4/2018,20,15836/2018
10/4/2018,20,34343/2018
10/4/2018,55,47090/2018
10/4/2018,110,78554/2018
10/5/2018,20,34359/2018
10/5/2018,55,34359/2018
10/5/2018,6,89094/2018
10/6/2018,55,24230/2018
10/6/2018,110,24230/2018
10/6/2018,20,51650/2018
10/6/2018,181,63941/2016
10/6/2018,110,66211/2018
10/6/2018,6,73240/2018
10/7/2018,178,26733/2015
10/7/2018,6,3470/2018
10/7/2018,190,55519/2017
10/7/2018,6,82684/2018
10/8/2018,20,5931/2018
10/8/2018,178,74905/2015
10/9/2018,121,55982/2017
10/9/2018,110,59931/2018
10/9/2018,20,6921/2018
10/9/2018,20,73764/2018
10/9/2018,6,80576/2018
10/10/2018,55,15637/2018
10/10/2018,121,33780/2017
10/10/2018,6,52505/2018
10/10/2018,20,79675/2018
10/10/2018,20,97948/2018
10/11/2018,151,75606/2017
10/11/2018,20,91015/2018
10/12/2018,182,51997/2015
10/12/2018,55,52697/2018
10/12/2018,6,64941/2018
10/12/2018,20,83116/2018
10/12/2018,55,92547/2018
10/13/2018,110,16163/2018
10/13/2018,6,34586/2018
10/13/2018,6,84138/2018
10/14/2018,181,36900/2015
10/14/2018,181,58264/2015
10/14/2018,151,59077/2018
10/14/2018,145,60469/2018
10/14/2018,178,61398/2015
10/14/2018,55,72176/2018
10/14/2018,6,83614/2018
10/16/2018,151,2385/2018
10/16/2018,20,55499/2018
10/16/2018,55,67524/2018
10/16/2018,20,84608/2018
10/16/2018,20,84930/2018
10/16/2018,20,99992/2018
10/17/2018,20,48920/2018
10/17/2018,55,48920/2018
10/17/2018,55,74060/2018
10/17/2018,6,82537/2018
10/18/2018,55,36358/2018
10/18/2018,190,90538/2014
10/19/2018,178,1973/2015
10/19/2018,20,26381/2018
10/19/2018,110,78024/2018
10/19/2018,130,78024/2018
10/20/2018,20,26265/2018
10/20/2018,55,26265/2018
10/20/2018,121,26668/2018
10/20/2018,110,32119/2018
10/20/2018,55,44403/2018
10/20/2018,145,69673/2018
10/20/2018,20,79372/2018
10/20/2018,20,97801/2018
10/21/2018,6,1836/2018
10/21/2018,20,81209/2018
10/22/2018,20,20221/2018
10/22/2018,6,39510/2018
10/22/2018,6,39774/2018
10/23/2018,20,14119/2018
10/23/2018,20,68773/2018
10/23/2018,6,99017/2018
10/24/2018,20,30109/2018
10/25/2018,110,30154/2018
10/25/2018,6,40514/2018
10/25/2018,20,53855/2018
10/25/2018,55,64736/2018
10/25/2018,6,71728/2018
10/25/2018,55,78894/2018
10/25/2018,110,78894/2018
10/25/2018,20,81478/2018
10/25/2018,20,86028/2018
10/26/2018,190,33447/2015
10/26/2018,20,5910/2018
10/26/2018,178,8362/2015
10/26/2018,121,90853/2018
10/27/2018,55,48683/2018
10/27/2018,20,87824/2018
10/28/2018,130,36173/2018
10/28/2018,55,5952/2018
10/28/2018,110,5952/2018
10/28/2018,6,65272/2018
10/28/2018,6,76352/2018
11/2/2018,55,58670/2018
11/2/2018,145,82560/2018
11/3/2018,20,4015/2018
11/3/2018,181,59224/2014
11/3/2018,182,66984/2016
11/3/2018,110,89918/2018
11/4/2018,145,11494/2018
11/4/2018,55,15836/2018
11/4/2018,110,47090/2018
11/4/2018,145,78554/2018
11/5/2018,121,15170/2017
11/5/2018,6,84634/2018
11/6/2018,20,52138/2018
11/6/2018,110,61302/2018
11/7/2018,190,29883/2014
11/7/2018,20,3470/2018
11/8/2018,130,46563/2017
11/8/2018,55,5931/2018
11/9/2018,20,20198/2018
11/9/2018,55,20198/2018
11/9/2018,55,6921/2018
11/9/2018,55,96538/2018
11/10/2018,20,24306/2018
11/10/2018,55,24306/2018
11/10/2018,20,52505/2018
11/10/2018,55,79675/2018
11/10/2018,6,94534/2018
11/11/2018,110,2675/2018
11/11/2018,55,2785/2018
11/11/2018,6,52964/2018
11/12/2018,121,12539/2017
11/12/2018,6,32797/2018
11/12/2018,110,52697/2018
11/12/2018,182,76877/2017
11/12/2018,55,83116/2018
11/13/2018,20,34586/2018
11/13/2018,20,84138/2018
11/14/2018,6,34493/2018
11/14/2018,110,60469/2018
11/14/2018,178,72901/2014
11/14/2018,181,73432/2015
11/15/2018,55,5613/2018
11/16/2018,190,1273/2015
11/16/2018,20,39722/2018
11/16/2018,110,62995/2018
11/16/2018,55,84930/2018
11/16/2018,20,88921/2018
11/17/2018,6,38644/2018
11/17/2018,6,57010/2018
11/17/2018,20,82537/2018
11/18/2018,6,42648/2018
11/18/2018,20,48925/2018
11/18/2018,6,61450/2018
11/19/2018,55,26381/2018
11/19/2018,20,33158/2018
11/19/2018,55,69389/2018
11/20/2018,55,18030/2018
11/20/2018,6,3049/2018
11/20/2018,6,63236/2018
11/20/2018,55,79372/2018
11/21/2018,110,69920/2018
11/21/2018,6,70881/2018
11/21/2018,55,81209/2018
11/21/2018,55,86182/2018
11/21/2018,110,86182/2018
11/21/2018,190,9239/2015
11/22/2018,55,20221/2018
11/22/2018,6,53952/2018
11/22/2018,182,92113/2014
11/23/2018,55,14119/2018
11/23/2018,182,32934/2016
11/23/2018,145,84275/2018
11/23/2018,151,96172/2018
11/23/2018,20,99017/2018
11/24/2018,6,21437/2018
11/24/2018,55,22747/2018
11/24/2018,110,67494/2018
11/25/2018,6,28425/2018
11/25/2018,178,36082/2015
11/25/2018,6,52348/2018
11/25/2018,20,71728/2018
11/25/2018,55,78704/2018
11/25/2018,55,81478/2018
11/26/2018,6,36968/2018
11/27/2018,20,25039/2018
11/27/2018,110,91394/2018
11/28/2018,182,64167/2016
11/28/2018,20,76352/2018
11/28/2018,6,89931/2018
12/1/2018,181,10288/2016
12/1/2018,110,86016/2018
12/2/2018,110,96514/2018
12/3/2018,178,19058/2015
12/3/2018,6,3123/2018
12/3/2018,121,50993/2018
12/4/2018,110,45839/2018
12/4/2018,151,50008/2018
12/5/2018,6,24255/2018
12/5/2018,6,26712/2018
12/5/2018,151,36405/2018
12/5/2018,6,45062/2018
12/5/2018,20,89094/2018
12/5/2018,6,99657/2018
12/6/2018,6,34187/2018
12/6/2018,110,48237/2018
12/6/2018,55,52138/2018
12/6/2018,20,73240/2018
12/6/2018,110,77871/2018
12/7/2018,145,12506/2018
12/7/2018,6,27631/2018
12/7/2018,190,54197/2015
12/7/2018,55,71288/2018
12/7/2018,110,71288/2018
12/7/2018,20,82684/2018
12/7/2018,55,82684/2018
12/7/2018,145,95156/2017
12/8/2018,6,70016/2018
12/8/2018,110,94703/2018
12/9/2018,121,23312/2018
12/9/2018,110,6921/2018
12/9/2018,55,73764/2018
12/9/2018,20,80576/2018
12/10/2018,110,17673/2018
12/11/2018,6,15146/2018
12/11/2018,110,47351/2018
12/11/2018,20,52964/2018
12/12/2018,20,64941/2018
12/12/2018,6,97921/2018
12/13/2018,110,27986/2018
12/13/2018,55,34586/2018
12/13/2018,110,42973/2018
12/13/2018,6,86561/2018
12/14/2018,6,10506/2018
12/14/2018,20,34493/2018
12/14/2018,6,4379/2018
12/14/2018,6,59918/2018
12/14/2018,20,83614/2018
12/15/2018,181,35865/2014
12/16/2018,55,39722/2018
12/16/2018,55,55499/2018
12/16/2018,110,67524/2018
12/16/2018,6,74396/2018
12/16/2018,110,84930/2018
12/16/2018,55,88921/2018
12/16/2018,55,99992/2018
12/17/2018,20,57010/2018
12/17/2018,110,74060/2018
12/17/2018,55,82537/2018
12/17/2018,130,85545/2017
12/18/2018,6,48652/2018
12/18/2018,55,48925/2018
12/18/2018,20,61450/2018
12/18/2018,181,62689/2016
12/18/2018,6,87266/2018
12/18/2018,110,95297/2018
12/19/2018,121,37152/2018
12/19/2018,110,69389/2018
12/19/2018,6,98722/2018
12/20/2018,20,3049/2018
12/20/2018,20,63236/2018
12/20/2018,55,97801/2018
12/20/2018,110,97801/2018
12/21/2018,20,1836/2018
12/21/2018,178,26295/2015
12/21/2018,6,53873/2018
12/21/2018,20,70881/2018
12/22/2018,110,20221/2018
12/22/2018,20,39510/2018
12/22/2018,20,39774/2018
12/22/2018,6,52374/2018
12/22/2018,20,53952/2018
12/23/2018,6,27626/2018
12/23/2018,110,60917/2018
12/23/2018,55,68773/2018
12/23/2018,110,8724/2018
12/23/2018,110,96172/2018
12/23/2018,55,99017/2018
12/24/2018,55,30109/2018
12/24/2018,110,54266/2018
12/24/2018,178,77823/2015
12/25/2018,20,40514/2018
12/25/2018,55,40514/2018
12/25/2018,55,53855/2018
12/25/2018,55,71728/2018
12/25/2018,6,86096/2018
12/26/2018,20,36968/2018
12/26/2018,55,5910/2018
12/26/2018,110,89694/2018
12/27/2018,55,25039/2018
12/27/2018,110,48683/2018
12/27/2018,110,61749/2018
12/27/2018,55,87824/2018
12/28/2018,182,63096/2016
12/28/2018,20,65272/2018
12/28/2018,55,65272/2018
1/1/2019,182,99184/2016
1/3/2019,20,3123/2018
1/4/2019,110,15836/2018
1/4/2019,55,34343/2018
1/4/2019,121,99763/2018
1/5/2019,20,24255/2018
1/5/2019,190,25925/2015
1/5/2019,20,45062/2018
1/5/2019,20,84634/2018
1/5/2019,55,89094/2018
1/5/2019,20,99657/2018
1/6/2019,20,34187/2018
1/6/2019,55,51650/2018
1/7/2019,151,10552/2018
1/7/2019,20,27631/2018
1/7/2019,55,3470/2018
1/7/2019,190,97698/2016
1/8/2019,20,70016/2018
1/9/2019,110,20198/2018
1/9/2019,182,40008/2015
1/9/2019,55,80576/2018
1/9/2019,182,83187/2016
1/10/2019,110,1730/2018
1/10/2019,20,94534/2018
1/10/2019,55,94534/2018
1/10/2019,55,97948/2018
1/11/2019,20,15146/2018
1/11/2019,181,50051/2014
1/11/2019,55,52964/2018
1/11/2019,55,91015/2018
1/12/2019,181,14989/2015
1/12/2019,20,32797/2018
1/12/2019,121,92547/2018
1/12/2019,20,97921/2018
1/13/2019,151,16163/2018
1/13/2019,121,25582/2018
1/13/2019,181,67164/2015
1/13/2019,55,84138/2018
1/14/2019,178,41291/2015
1/14/2019,20,4379/2018
1/14/2019,110,72176/2018
1/14/2019,55,83614/2018
1/16/2019,110,39722/2018
1/16/2019,110,55499/2018
1/16/2019,145,62995/2018
1/16/2019,55,84608/2018
1/17/2019,20,38644/2018
1/18/2019,20,42648/2018
1/18/2019,20,48652/2018
1/18/2019,190,69920/2017
1/18/2019,20,87266/2018
1/19/2019,55,33158/2018
1/19/2019,20,98722/2018
1/20/2019,110,18030/2018
1/20/2019,55,63236/2018
1/20/2019,110,72891/2018
1/20/2019,145,72891/2018
1/21/2019,20,53873/2018
1/21/2019,121,90300/2018
1/21/2019,178,95838/2015
1/22/2019,55,39774/2018
1/22/2019,20,52374/2018
1/23/2019,110,14119/2018
1/23/2019,20,27626/2018
1/23/2019,110,68773/2018
1/23/2019,130,8724/2018
1/24/2019,20,21437/2018
1/24/2019,110,22747/2018
1/24/2019,110,25434/2018
1/25/2019,20,28425/2018
1/25/2019,182,51191/2017
1/25/2019,20,52348/2018
1/25/2019,55,52348/2018
1/25/2019,110,64736/2018
1/25/2019,130,64736/2018
1/25/2019,110,78704/2018
1/25/2019,145,78894/2018
1/25/2019,55,86028/2018
1/25/2019,20,86096/2018
1/26/2019,130,89694/2018
1/27/2019,110,25039/2018
1/27/2019,151,48683/2018
1/27/2019,151,61749/2018
1/28/2019,55,76352/2018
1/28/2019,20,89931/2018
2/3/2019,55,4015/2018
2/4/2019,110,99763/2018
2/5/2019,55,24255/2018
2/5/2019,20,26712/2018
2/5/2019,55,84634/2018
2/6/2019,110,26987/2018
2/6/2019,55,34187/2018
2/6/2019,145,66211/2018
2/6/2019,55,73240/2018
2/7/2019,55,27631/2018
2/7/2019,121,71288/2018
2/8/2019,130,94703/2018
2/9/2019,110,80576/2018
2/10/2019,145,15637/2018
2/10/2019,151,1730/2018
2/10/2019,55,52505/2018
2/10/2019,178,59994/2014
2/11/2019,110,2785/2018
2/11/2019,178,87885/2015
2/11/2019,121,91913/2018
2/12/2019,55,32797/2018
2/12/2019,110,58432/2018
2/12/2019,151,58432/2018
2/12/2019,55,64941/2018
2/12/2019,110,64941/2018
2/13/2019,181,14875/2017
2/13/2019,20,86561/2018
2/14/2019,20,10506/2018
2/14/2019,55,34493/2018
2/14/2019,20,59918/2018
2/14/2019,110,83614/2018
2/15/2019,110,5613/2018
2/16/2019,20,74396/2018
2/16/2019,55,74396/2018
2/16/2019,151,84930/2018
2/16/2019,110,88921/2018
2/17/2019,55,57010/2018
2/17/2019,151,74060/2018
2/18/2019,182,11333/2015
2/18/2019,110,36358/2018
2/18/2019,55,42648/2018
2/18/2019,55,48652/2018
2/18/2019,190,93544/2017
2/19/2019,110,26381/2018
2/19/2019,181,5209/2015
2/20/2019,178,15617/2014
2/20/2019,55,3049/2018
2/20/2019,110,79372/2018
2/21/2019,55,1836/2018
2/22/2019,55,39510/2018
2/22/2019,55,53952/2018
2/23/2019,178,12090/2015
2/23/2019,130,68773/2018
2/24/2019,55,21437/2018
2/24/2019,121,22747/2018
2/25/2019,55,28425/2018
2/25/2019,145,30154/2018
2/25/2019,110,46735/2018
2/25/2019,151,53855/2018
2/25/2019,110,71728/2018
2/25/2019,110,86028/2018
2/26/2019,55,36968/2018
2/26/2019,110,5910/2018
2/27/2019,178,1529/2014
2/27/2019,190,30617/2015
2/27/2019,110,6300/2018
2/28/2019,110,76352/2018
2/28/2019,55,89931/2018
3/2/2019,178,28082/2015
3/3/2019,130,51709/2018
3/3/2019,181,6730/2015
3/3/2019,110,85512/2018
3/3/2019,151,85512/2018
3/4/2019,110,34343/2018
3/5/2019,55,45062/2018
3/5/2019,110,89094/2018
3/6/2019,151,26987/2018
3/6/2019,151,48237/2018
3/6/2019,110,52138/2018
3/6/2019,145,61302/2018
3/8/2019,55,70016/2018
3/9/2019,110,73764/2018
3/9/2019,110,96538/2018
3/9/2019,121,96538/2018
3/10/2019,110,15637/2018
3/10/2019,110,76492/2018
3/11/2019,55,15146/2018
3/11/2019,110,52964/2018
3/12/2019,145,52697/2018
3/12/2019,110,83116/2018
3/12/2019,110,92547/2018
3/13/2019,110,84138/2018
3/14/2019,110,34493/2018
3/14/2019,55,59918/2018
3/14/2019,182,97638/2016
3/15/2019,151,5613/2018
3/16/2019,182,22344/2017
3/16/2019,178,45714/2015
3/16/2019,110,84608/2018
3/17/2019,55,38644/2018
3/18/2019,110,48925/2018
3/18/2019,55,61450/2018
3/18/2019,55,87266/2018
3/19/2019,181,46160/2017
3/19/2019,55,98722/2018
3/20/2019,110,26265/2018
3/20/2019,110,44403/2018
3/21/2019,55,53873/2018
3/21/2019,55,70881/2018
3/21/2019,178,97531/2015
3/22/2019,110,39774/2018
3/22/2019,178,60930/2014
3/23/2019,55,27626/2018
3/23/2019,151,54026/2018
3/24/2019,110,21437/2018
3/24/2019,110,30109/2018
3/24/2019,130,30109/2018
3/24/2019,190,99309/2017
3/25/2019,145,46735/2018
3/25/2019,190,63168/2015
3/25/2019,110,81478/2018
3/25/2019,55,86096/2018
3/27/2019,110,87824/2018
3/28/2019,151,5952/2018
4/1/2019,145,50998/2018
4/2/2019,110,58670/2018
4/3/2019,55,3123/2018
4/3/2019,110,3123/2018
4/4/2019,181,52936/2017
4/5/2019,55,26712/2018
4/5/2019,110,34359/2018
4/5/2019,121,34359/2018
4/5/2019,181,75996/2015
4/5/2019,110,84634/2018
4/5/2019,55,99657/2018
4/6/2019,130,51650/2018
4/7/2019,110,82684/2018
4/8/2019,110,70016/2018
4/9/2019,190,62503/2016
4/10/2019,145,76492/2018
4/10/2019,110,79675/2018
4/10/2019,145,79675/2018
4/11/2019,151,2675/2018
4/11/2019,110,91015/2018
4/12/2019,145,64941/2018
4/12/2019,55,97921/2018
4/13/2019,178,27444/2015
4/13/2019,121,27986/2018
4/13/2019,110,34586/2018
4/13/2019,178,61390/2014
4/13/2019,178,64595/2014
4/13/2019,55,86561/2018
4/14/2019,55,10506/2018
4/14/2019,190,13776/2017
4/14/2019,55,4379/2018
4/14/2019,110,4379/2018
4/15/2019,178,90610/2014
4/16/2019,145,55499/2018
4/16/2019,145,67524/2018
4/16/2019,110,99992/2018
4/17/2019,110,48920/2018
4/19/2019,121,94411/2018
4/20/2019,145,26265/2018
4/20/2019,110,3049/2018
4/20/2019,130,97801/2018
4/21/2019,110,70881/2018
4/21/2019,110,81209/2018
4/21/2019,181,98404/2016
4/22/2019,151,39774/2018
4/22/2019,55,52374/2018
4/25/2019,110,53855/2018
4/25/2019,151,78704/2018
4/25/2019,121,81478/2018
5/2/2019,121,58670/2018
5/3/2019,181,30878/2016
5/3/2019,110,4015/2018
5/4/2019,178,61375/2016
5/6/2019,110,51650/2018
5/6/2019,110,73240/2018
5/7/2019,110,27631/2018
5/7/2019,178,44703/2016
5/8/2019,110,5931/2018
5/10/2019,110,24306/2018
5/10/2019,181,25966/2014
5/10/2019,110,52505/2018
5/10/2019,110,97948/2018
5/11/2019,130,47351/2018
5/12/2019,110,32797/2018
5/12/2019,110,97921/2018
5/16/2019,130,99992/2018
5/17/2019,110,82537/2018
5/17/2019,145,82537/2018
5/18/2019,110,42648/2018
5/18/2019,110,61450/2018
5/19/2019,110,33158/2018
5/19/2019,182,44923/2018
5/19/2019,178,53007/2016
5/19/2019,181,78024/2018
5/19/2019,110,98722/2018
5/20/2019,181,37406/2014
5/21/2019,110,1836/2018
5/21/2019,181,38512/2016
5/21/2019,190,91289/2018
5/22/2019,110,39510/2018
5/23/2019,182,45323/2017
5/23/2019,110,99017/2018
5/25/2019,178,35177/2014
5/25/2019,110,86096/2018
5/25/2019,182,96184/2016
5/26/2019,110,36968/2018
5/26/2019,178,38547/2016
5/26/2019,178,84692/2016
5/27/2019,121,25039/2018
5/28/2019,110,89931/2018
5/28/2019,145,89931/2018
6/1/2019,178,12689/2015
6/3/2019,182,2013/2015
6/3/2019,190,22319/2016
6/3/2019,121,4015/2018
6/4/2019,151,45839/2018
6/5/2019,110,24255/2018
6/5/2019,151,26712/2018
6/5/2019,182,89251/2016
6/5/2019,130,99657/2018
6/6/2019,181,17760/2015
6/7/2019,110,3470/2018
6/10/2019,130,24306/2018
6/10/2019,181,99079/2015
6/12/2019,130,83116/2018
6/14/2019,110,10506/2018
6/15/2019,190,64016/2016
6/16/2019,190,16429/2014
6/18/2019,178,41944/2015
6/20/2019,151,3049/2018
6/20/2019,110,63236/2018
6/20/2019,130,63236/2018
6/21/2019,110,53873/2018
6/22/2019,145,52374/2018
6/22/2019,110,53952/2018
6/23/2019,130,27626/2018
6/23/2019,178,67127/2016
6/24/2019,181,70588/2016
6/25/2019,110,40514/2018
6/25/2019,151,52348/2018
6/26/2019,181,97540/2016
6/28/2019,110,65272/2018
7/4/2019,130,15836/2018
7/4/2019,121,34343/2018
7/4/2019,178,85554/2015
7/5/2019,110,26712/2018
7/5/2019,178,5526/2016
7/5/2019,110,99657/2018
7/6/2019,110,34187/2018
7/6/2019,151,52138/2018
7/6/2019,178,79215/2014
7/7/2019,121,3470/2018
7/8/2019,181,61931/2015
7/9/2019,130,20198/2018
7/9/2019,178,83271/2015
7/10/2019,178,12101/2014
7/10/2019,190,86033/2017
7/10/2019,110,94534/2018
7/11/2019,110,15146/2018
7/13/2019,151,86561/2018
7/14/2019,130,83614/2018
7/16/2019,190,2385/2018
7/16/2019,182,66422/2015
7/16/2019,110,74396/2018
7/17/2019,110,38644/2018
7/17/2019,110,57010/2018
7/18/2019,110,48652/2018
7/18/2019,130,48652/2018
7/18/2019,110,87266/2018
7/18/2019,182,91710/2016
7/19/2019,145,98722/2018
7/20/2019,181,29687/2017
7/22/2019,110,52374/2018
7/23/2019,110,27626/2018
7/23/2019,178,53543/2014
7/25/2019,110,28425/2018
7/25/2019,145,28425/2018
7/25/2019,110,52348/2018
7/25/2019,121,71728/2018
7/25/2019,145,86028/2018
7/26/2019,190,25687/2017
7/28/2019,181,33633/2017
7/28/2019,181,59901/2015
7/28/2019,130,76352/2018
8/1/2019,181,61410/2014
8/5/2019,110,45062/2018
8/5/2019,130,89094/2018
8/6/2019,190,89219/2018
8/7/2019,145,27631/2018
8/7/2019,178,52592/2015
8/10/2019,151,97948/2018
8/11/2019,181,20762/2015
8/11/2019,145,91015/2018
8/12/2019,151,32797/2018
8/12/2019,181,65272/2015
8/12/2019,182,77445/2015
8/13/2019,110,86561/2018
8/14/2019,178,42446/2015
8/14/2019,110,59918/2018
8/16/2019,151,39722/2018
8/16/2019,178,47281/2015
8/16/2019,151,88921/2018
8/20/2019,190,26320/2015
8/21/2019,151,1836/2018
8/24/2019,151,21437/2018
8/25/2019,178,48044/2015
8/26/2019,121,36968/2018
8/26/2019,182,50518/2016
8/28/2019,178,23746/2015
8/28/2019,130,65272/2018
9/1/2019,178,65517/2014
9/4/2019,190,9996/2015
9/5/2019,130,45062/2018
9/6/2019,121,34187/2018
9/7/2019,181,71028/2016
9/7/2019,145,82684/2018
9/7/2019,182,93663/2015
9/10/2019,190,12706/2015
9/10/2019,178,4396/2015
9/10/2019,130,52505/2018
9/15/2019,178,67444/2016
9/15/2019,178,99796/2015
9/18/2019,151,48925/2018
9/18/2019,178,71070/2016
9/19/2019,182,40562/2016
9/21/2019,178,19535/2016
9/21/2019,151,70881/2018
9/21/2019,121,81209/2018
9/23/2019,190,75529/2018
9/23/2019,182,98322/2016
9/26/2019,181,23832/2017
9/28/2019,178,11322/2015
9/28/2019,178,91649/2015
10/2/2019,190,27568/2017
10/3/2019,190,64904/2016
10/7/2019,181,71288/2018
10/10/2019,178,21971/2015
10/10/2019,182,83460/2017
10/13/2019,151,34586/2018
10/13/2019,178,48333/2015
10/14/2019,145,10506/2018
10/14/2019,178,52011/2016
10/14/2019,145,59918/2018
10/16/2019,190,73623/2017
10/18/2019,130,42648/2018
10/18/2019,182,59491/2016
10/18/2019,178,95801/2016
10/20/2019,178,86175/2016
10/22/2019,151,53952/2018
10/23/2019,190,14119/2018
10/24/2019,190,38593/2018
10/26/2019,181,35891/2015
10/27/2019,190,13577/2016
11/2/2019,178,65796/2014
11/2/2019,190,96514/2018
11/3/2019,182,38965/2015
11/4/2019,182,39096/2016
11/5/2019,151,84634/2018
11/6/2019,178,10269/2016
11/6/2019,181,96748/2015
11/7/2019,178,84886/2016
11/8/2019,178,78401/2014
11/10/2019,181,79675/2018
11/11/2019,151,52964/2018
11/14/2019,181,15748/2017
11/14/2019,190,61956/2016
11/17/2019,182,75581/2015
11/18/2019,178,76605/2016
11/18/2019,121,87266/2018
11/19/2019,182,15272/2016
11/20/2019,178,67269/2016
11/22/2019,182,53952/2018
12/3/2019,121,3123/2018
12/5/2019,145,24255/2018
12/5/2019,181,36405/2018
12/8/2019,178,99349/2015
12/9/2019,182,59931/2018
12/11/2019,145,15146/2018
12/12/2019,178,76235/2014
12/12/2019,182,97921/2018
12/13/2019,190,1004/2017
12/14/2019,145,4379/2018
12/15/2019,178,89862/2016
12/19/2019,181,26381/2018
12/21/2019,178,98282/2016
12/22/2019,178,84208/2016
12/25/2019,130,86096/2018
12/27/2019,178,39537/2014
1/10/2020,190,52505/2018
1/12/2020,190,95696/2015
1/14/2020,178,34460/2016
1/14/2020,178,40268/2016
1/14/2020,182,6383/2018
1/16/2020,182,39722/2018
1/16/2020,190,88614/2015
1/17/2020,190,82412/2018
1/20/2020,182,97454/2015
1/23/2020,181,57168/2015
1/27/2020,181,33124/2015
1/28/2020,178,10975/2016
2/6/2020,190,49318/2015
2/6/2020,178,57550/2014
2/6/2020,178,75420/2017
2/11/2020,178,44914/2017
2/12/2020,178,71770/2014
2/19/2020,182,61384/2015
2/20/2020,181,80316/2015
2/21/2020,181,64614/2017
2/23/2020,178,3087/2015
2/27/2020,182,35711/2016
2/27/2020,182,91394/2018
3/1/2020,178,98549/2016
3/3/2020,182,50993/2018
3/6/2020,178,4153/2016
3/6/2020,181,69846/2017
3/7/2020,178,54562/2015
3/8/2020,181,85182/2017
3/10/2020,182,49608/2015
3/13/2020,190,98367/2017
3/20/2020,178,52653/2014
3/23/2020,181,99017/2018
3/25/2020,178,36629/2016
3/26/2020,181,73318/2017
3/27/2020,181,43056/2016
4/6/2020,182,61302/2018
4/8/2020,178,42879/2017
4/9/2020,190,83643/2015
4/10/2020,190,48067/2015
4/10/2020,182,97948/2018
4/15/2020,182,5613/2018
4/15/2020,178,66437/2016
4/15/2020,178,74024/2014
4/16/2020,181,17755/2016
4/20/2020,178,18083/2016
4/20/2020,178,4037/2016
4/21/2020,182,96067/2017
4/23/2020,190,27027/2017
4/23/2020,178,47170/2016
4/26/2020,190,91151/2017
4/27/2020,190,19340/2016
4/28/2020,181,16238/2017
5/2/2020,181,56905/2016
5/3/2020,190,4015/2018
5/3/2020,182,98896/2017
5/4/2020,182,6276/2015
5/11/2020,178,59903/2015
5/11/2020,182,62000/2016
5/11/2020,178,95976/2016
5/13/2020,182,34586/2018
5/17/2020,178,95219/2017
5/20/2020,181,90040/2017
5/24/2020,190,91257/2016
5/27/2020,178,86332/2016
6/7/2020,190,47312/2017
6/7/2020,182,77278/2016
6/8/2020,190,86990/2016
6/9/2020,178,22229/2016
6/12/2020,181,20207/2015
6/14/2020,181,77402/2016
6/23/2020,178,33258/2014
6/25/2020,190,74516/2017
6/26/2020,190,43628/2015
7/3/2020,181,68135/2016
7/4/2020,181,84633/2016
7/6/2020,182,96942/2015
7/7/2020,178,33601/2014
7/7/2020,178,98602/2017
7/8/2020,178,47013/2016
7/10/2020,182,91204/2017
7/11/2020,182,15146/2018
7/11/2020,190,52964/2018
7/11/2020,178,81725/2015
7/13/2020,181,20649/2016
7/14/2020,178,30504/2016
7/16/2020,190,55499/2018
7/18/2020,178,71349/2016
7/20/2020,181,63236/2018
7/20/2020,182,79372/2018
7/21/2020,182,21498/2017
7/21/2020,178,88251/2017
7/22/2020,181,20221/2018
7/25/2020,181,40850/2017
7/27/2020,178,65091/2017
8/1/2020,178,49913/2015
8/2/2020,178,41180/2015
8/2/2020,182,82560/2018
8/3/2020,178,7787/2017
8/6/2020,181,77871/2018
8/9/2020,190,83114/2015
8/13/2020,178,54435/2017
8/15/2020,181,4175/2017
8/16/2020,182,56839/2017
8/21/2020,178,26487/2017
8/23/2020,181,61091/2016
8/24/2020,178,14994/2015
8/27/2020,182,30634/2015
8/27/2020,178,44286/2016
8/28/2020,178,4441/2017
